tangage;8;nom
suspect;8;nom
surveiller;8;ver
street;8;nr
signal;8;nom
sauter;8;ver
rôle;8;nom
résulter;8;ver
robert;8;nom
remplacer;8;ver
regret;8;nom
recueillir;8;ver
rafale;8;nom
raconter;8;ver
quinzaine;8;nom
père;8;nom
puissance;8;nom
précipiter;8;ver
prix;8;nom
presser;8;ver
portsmouth;8;nr
peupler;8;ver
peler;8;ver
patience;8;nom
oxford;8;nr
originaire;8;adj
orienter;8;ver
négliger;8;ver
menu;8;nom
massacrer;8;ver
malheureux;8;adj
lointain;8;adj
jouer;8;ver
joindre;8;ver
intéressant;8;adj
intervenir;8;ver
industriel;8;adj
imposer;8;ver
heureusement;8;adv
henry;8;nom
gêner;8;ver
grave;8;adj
gouvernail;8;nom
fréquemment;8;adv
froid;8;adj
forcer;8;ver
flamme;8;nom
favoriser;8;ver
faute;8;nom
fanal;8;nom
faible;8;adj
explication;8;nom
espace;8;nom
envie;8;nom
engager;8;ver
encablure;8;nom
domination;8;nom
disputer;8;ver
discussion;8;nom
cour;8;nom
coque;8;nom
conduite;8;nom
communiquer;8;ver
commun;8;adj
commettre;8;ver
colomb;8;nr
chaîne;8;nom
champ;8;nom
chambre;8;nom
castries;8;nr
caisse;8;nom
cabinet;8;nom
brouillard;8;nom
bretagne;8;nr
branche;8;nom
bourg;8;nom
baril;8;nom
balancer;8;ver
avouer;8;ver
avis;8;nom
aventure;8;nom
artimon;8;nom
apporter;8;ver
acquérir;8;ver
accroître;8;ver
éveiller;7;ver
étude;7;nom
étranger;7;nom
énergie;7;nom
élancer;7;ver
éducation;7;nom
éclairé;7;adj
xvii;7;nr
vêtement;7;nom
vérité;7;nom
vraiment;7;adv
vider;7;ver
vainement;7;adv
vacance;7;nom
tâche;7;nom
troupe;7;nom
transatlantique;7;nom
trace;7;nom
toast;7;nom
supérieur;7;adj
superficie;7;nom
succès;7;nom
successivement;7;adv
souhaiter;7;ver
souffrir;7;ver
sommet;7;nom
soixantaine;7;nom
soeur;7;nom
simple;7;adj
signifier;7;ver
septentrional;7;adj
secouer;7;ver
sang;7;nom
reptile;7;nom
reposer;7;ver
relâches;7;nr
redingote;7;nom
recourir;7;ver
rapidité;7;nom
rapide;7;adj
raidir;7;ver
race;7;nom
pur;7;adj
prétendre;7;ver
provoquer;7;ver
proie;7;nom
programme;7;nom
professeur;7;nom
preuve;7;nom
position;7;nom
portant;7;adj
poche;7;nom
plaisanter;7;ver
pauvre;7;adj
négociant;7;nom
ned;7;nr
naturellement;7;adv
mêler;7;ver
métier;7;nom
morceau;7;nom
mexique;7;nr
mariage;7;nom
lunette;7;nom
louvoyer;7;ver
lieue;7;nom
lancer;7;ver
jouir;7;ver
joli;7;adj
james;7;nr
intéresser;7;ver
interroger;7;ver
informer;7;ver
indien;7;nom
imprudence;7;nom
honnête;7;adj
haler;7;ver
habit;7;nom
grève;7;nom
geste;7;nom
fuite;7;nom
fruit;7;nom
formidable;7;adj
flotter;7;ver
filer;7;ver
fatiguer;7;ver
expédier;7;ver
existence;7;nom
espèce;7;nom
esclave;7;nom
erreur;7;nom
errer;7;ver
enfuir;7;ver
embarquement;7;nom
défaut;7;nom
déborder;7;ver
doubler;7;ver
deuxième;7;adj
destiner;7;ver
descendant;7;nom
cuisine;7;nom
croiseur;7;nom
cove;7;nr
coutelas;7;nom
contrée;7;nom
considérer;7;ver
consacrer;7;ver
confortable;7;adj
conformer;7;ver
concordia;7;nr
comptabilité;7;nom
colère;7;nom
cloison;7;nom
cite_ref;7;nr
cite_note;7;nr
centre;7;nom
carte;7;nom
cape;7;nom
canne;7;nom
baisser;7;ver
aventurer;7;ver
avaler;7;ver
autrement;7;adv
auteur;7;nom
attribuer;7;ver
antiliane;7;nr
angelum;7;nr
amure;7;nom
aisément;7;adv
aimer;7;ver
admiration;7;nom
absolument;7;adv
abord;7;nom
étoile;6;nom
épuiser;6;ver
énergique;6;adj
égal;6;adj
éclat;6;nom
échouer;6;ver
vivement;6;adv
visible;6;adj
vide;6;adj
valise;6;nom
valeur;6;nom
télégramme;6;nom
tuer;6;ver
tropique;6;nom
tromper;6;ver
trigonocéphale;6;nr
traîner;6;ver
travailler;6;ver
train;6;nom
traduire;6;ver
tonne;6;nom
thé;6;nom
testament;6;nom
tempérament;6;nom
sympathie;6;nom
suspendre;6;ver
superficiel;6;adj
suffisant;6;adj
succéder;6;ver
soumettre;6;ver
souhait;6;nom
solide;6;adj
soif;6;nom
signer;6;ver
serré;6;adj
sentiment;6;nom
sec;6;adj
scolaire;6;adj
sanglant;6;adj
sang_froid;6;nom
réprimer;6;ver
réglementaire;6;adj
réfugier;6;ver
rosam;6;nr
roche;6;nom
respectueux;6;adj
représenter;6;ver
relevé;6;adj
rejeter;6;ver
redoutable;6;adj
rechercher;6;ver
quatrième;6;nom
période;6;nom
production;6;nom
poitrine;6;nom
plaindre;6;ver
physionomie;6;nom
ombre;6;nom
oiseau;6;nom
obéir;6;ver
obscur;6;adj
notable;6;adj
neptune;6;nr
nantes;6;nr
méridional;6;adj
ménager;6;ver
mémoire;6;nom
moyen;6;nom
mourir;6;ver
minuit;6;nom
millier;6;nom
militaire;6;adj
légitime;6;adj
lutter;6;ver
lumière;6;nom
lourd;6;adj
longueur;6;nom
liquide;6;nom
liberté;6;nom
letorum;6;nr
ledit;6;adj
latitude;6;nom
largement;6;adv
joyeux;6;adj
jean;6;nom
jambe;6;nom
invitation;6;nom
institution;6;nom
instinct;6;nom
information;6;nom
inconnu;6;nom
improbable;6;adj
imagination;6;nom
hôtel;6;nom
hurrah;6;nom
humain;6;adj
hauban;6;nom
habitacle;6;nom
habile;6;adj
gin;6;nom
féliciter;6;ver
futur;6;adj
foi;6;nom
fly;6;nr
flottant;6;adj
fire;6;nr
farouche;6;adj
faim;6;nom
facilement;6;adv
face;6;nom
excès;6;nom
excellence;6;nom
examiner;6;ver
escale;6;nom
entourer;6;ver
désirade;6;nr
désastre;6;nom
déployer;6;ver
dénouement;6;nom
délai;6;nom
déhaler;6;ver
douzaine;6;nom
dirigeant;6;nom
directement;6;adv
demi_mille;6;nom
curieux;6;adj
courrier;6;nom
couchant;6;adj
coton;6;nom
contourner;6;ver
conséquence;6;nom
consentir;6;ver
concession;6;nom
compatriote;6;nom
coin;6;nom
classe;6;nom
clapotis;6;nom
cité;6;nom
charbon;6;nom
chaloupe;6;nom
cerise;6;nom
ceinture;6;nom
capable;6;adj
cabestan;6;nom
brandy;6;nom
boussole;6;nom
battre;6;ver
avancé;6;adj
attacher;6;ver
ascension;6;nom
appliquer;6;ver
agricole;6;adj
afrique;6;nr
abominable;6;adj
éveil;5;nom
éteindre;5;ver
étaler;5;ver
étai;5;nom
épouvantable;5;adj
énorme;5;adj
ému;5;adj
élément;5;nom
wikimedia;5;nr
well;5;nr
voyager;5;ver
volonté;5;nom
visiteur;5;nom
vigoureux;5;adj
veiller;5;ver
uniquement;5;adv
témoigner;5;ver
témoignage;5;nom
trinité;5;nom
tremblement;5;nom
toilette;5;nom
tiers;5;nom
texte;5;nom
température;5;nom
taud;5;nr
soupçonner;5;ver
soupçon;5;nom
sombre;5;adj
simplement;5;adv
sillage;5;nom
silence;5;nom
secousse;5;nom
salin;5;adj
saison;5;nom
résolution;5;nom
réseau;5;nom
régularité;5;nom
régner;5;ver
réclamation;5;nom
récit;5;nom
